po_id,order_date,supplier_id,product_id,warehouse_id,ordered_qty,received_qty,unit_cost,freight_cost,promised_date,actual_delivery_date,defect_qty,delivery_days_late,is_late,fill_rate,defect_rate,purchase_value,landed_cost,data_complete
PO011975,2024-12-04,S024,P0045,W03,62,61,110.28,176.65,2024-12-13,2024-12-10,0,-3.0,0,0.9838709677419355,0.0,6837.36,7014.009999999999,True
PO011976,2024-04-23,S012,P0006,W02,153,150,814.93,6725.27,2024-05-21,2024-05-24,2,3.0,1,0.9803921568627451,0.013333333333333334,124684.29,131409.56,True
PO011977,2024-01-16,S010,P0053,W03,176,175,224.86,2866.81,2024-02-11,2024-02-08,1,-3.0,0,0.9943181818181818,0.005714285714285714,39575.36,42442.17,True
PO011978,2025-02-11,S023,P0020,W01,163,161,561.56,2142.2,2025-03-02,2025-02-27,1,-3.0,0,0.9877300613496932,0.006211180124223602,91534.27999999998,93676.47999999998,True
PO011979,2025-01-29,S017,P0052,W01,177,175,870.88,5681.45,2025-03-03,2025-03-06,13,3.0,1,0.9887005649717514,0.07428571428571429,154145.76,159827.21000000002,True
PO011980,2025-08-17,S012,P0071,W02,135,132,847.13,5541.76,2025-09-14,2025-09-12,1,-2.0,0,0.9777777777777777,0.007575757575757576,114362.55,119904.31,True
PO011981,2025-10-03,S022,P0116,W03,152,148,879.17,9811.85,2025-10-13,2025-10-10,4,-3.0,0,0.9736842105263158,0.02702702702702703,133633.84,143445.69,True
PO011982,2024-04-27,S019,P0035,W03,77,74,454.03,1565.13,2024-05-04,2024-05-02,3,-2.0,0,0.961038961038961,0.04054054054054054,34960.31,36525.439999999995,True
PO011983,2024-08-18,S009,P0039,W02,219,213,421.45,5614.5,2024-09-15,2024-09-28,17,13.0,1,0.9726027397260274,0.07981220657276995,92297.55,97912.05,True
PO011984,2024-05-31,S011,P0097,W01,208,203,132.18,1162.93,2024-07-03,2024-06-30,3,-3.0,0,0.9759615384615384,0.014778325123152709,27493.440000000002,28656.370000000003,True
PO011985,2024-03-19,S002,P0115,W03,17,17,277.83,187.82,2024-03-30,,0,,0,1.0,0.0,4723.11,4910.929999999999,False
PO011986,2024-01-02,S003,P0049,W01,80,78,692.83,3066.73,2024-01-18,2024-01-20,0,2.0,1,0.975,0.0,55426.4,58493.130000000005,True
PO011987,2024-03-01,S024,P0042,W03,154,152,852.18,6936.04,2024-03-10,2024-03-14,0,4.0,1,0.987012987012987,0.0,131235.72,138171.76,True
PO011988,2025-01-18,S002,P0086,W01,67,66,176.87,292.11,2025-01-29,2025-02-02,1,4.0,1,0.9850746268656716,0.015151515151515152,11850.29,12142.400000000001,True
PO011989,2024-04-21,S021,P0091,W01,115,113,740.32,1967.91,2024-05-20,2024-05-18,0,-2.0,0,0.9826086956521739,0.0,85136.8,87104.71,True
PO011990,2024-05-22,S006,P0085,W01,186,182,152.39,2020.53,2024-05-28,2024-06-07,4,10.0,1,0.978494623655914,0.02197802197802198,28344.539999999997,30365.069999999996,True
PO011991,2024-03-27,S014,P0077,W04,195,186,359.99,3633.28,2024-04-30,2024-05-02,3,2.0,1,0.9538461538461539,0.016129032258064516,70198.05,73831.33,True
PO011992,2025-06-13,S019,P0017,W03,206,200,318.73,1788.22,2025-06-20,2025-07-03,1,13.0,1,0.970873786407767,0.005,65658.38,67446.6,True
PO011993,2025-04-09,S025,P0032,W03,144,139,470.25,1152.39,2025-05-05,2025-05-10,3,5.0,1,0.9652777777777778,0.02158273381294964,67716.0,68868.39,True
PO011994,2025-12-04,S010,P0007,W01,210,203,722.53,10157.78,2025-12-30,2026-01-05,3,6.0,1,0.9666666666666667,0.014778325123152709,151731.3,161889.08,True
PO011995,2024-03-22,S024,P0047,W02,144,137,272.92,2484.73,2024-03-31,2024-03-28,2,-3.0,0,0.9513888888888888,0.014598540145985401,39300.48,41785.21000000001,True
PO011996,2024-06-01,S012,P0102,W03,119,115,555.41,2889.38,2024-06-29,2024-06-26,2,-3.0,0,0.9663865546218487,0.017391304347826087,66093.79,68983.17,True
PO011997,2024-11-29,S022,P0027,W02,48,47,910.96,3052.13,2024-12-09,2024-12-10,1,1.0,1,0.9791666666666666,0.02127659574468085,43726.08,46778.21,True
PO011998,2025-04-19,S003,P0085,W02,191,185,152.39,830.93,2025-05-05,2025-05-02,1,-3.0,0,0.9685863874345549,0.005405405405405406,29106.489999999998,29937.42,True
PO011999,2024-04-05,S007,P0051,W04,60,57,109.49,482.7,2024-04-26,2024-04-23,0,-3.0,0,0.95,0.0,6569.4,7052.099999999999,True
PO012000,2024-06-03,S016,P0021,W02,44,44,168.7,362.54,2024-06-18,2024-06-15,0,-3.0,0,1.0,0.0,7422.799999999999,7785.339999999999,True
PO012001,2024-11-04,S018,P0027,W01,169,164,910.96,5717.92,2024-11-20,2024-11-19,1,-1.0,0,0.9704142011834319,0.006097560975609756,153952.24000000002,159670.16000000003,True
PO012002,2024-01-14,S021,P0082,W01,196,190,234.99,835.68,2024-02-12,2024-02-09,4,-3.0,0,0.9693877551020408,0.021052631578947368,46058.04,46893.72,True
PO012003,2024-10-15,S009,P0095,W01,214,211,21.13,92.23,2024-11-12,2024-11-24,12,12.0,1,0.985981308411215,0.05687203791469194,4521.82,4614.049999999999,True
PO012004,2025-07-08,S016,P0040,W03,168,158,28.36,130.89,2025-07-23,2025-07-20,0,-3.0,0,0.9404761904761905,0.0,4764.48,4895.37,True
PO012005,2025-01-19,S016,P0111,W01,211,207,291.49,2652.28,2025-02-03,2025-02-01,4,-2.0,0,0.981042654028436,0.01932367149758454,61504.39,64156.67,True
PO012006,2024-11-13,S025,P0007,W03,90,87,722.53,1068.9,2024-12-09,2024-12-06,0,-3.0,0,0.9666666666666667,0.0,65027.7,66096.59999999999,True
PO012007,2024-12-22,S003,P0069,W02,27,27,847.96,1012.46,2025-01-07,2025-01-08,0,1.0,1,1.0,0.0,22894.920000000002,23907.38,True
PO012008,2025-11-23,S001,P0028,W01,57,57,462.33,1869.54,2025-12-21,2025-12-22,2,1.0,1,1.0,0.03508771929824561,26352.809999999998,28222.35,True
PO012009,2025-01-15,S015,P0108,W02,39,39,124.58,299.56,2025-02-01,2025-01-29,0,-3.0,0,1.0,0.0,4858.62,5158.18,True
PO012010,2025-01-25,S001,P0091,W01,168,164,740.32,9299.97,2025-02-22,2025-02-20,2,-2.0,0,0.9761904761904762,0.012195121951219513,124373.76000000001,133673.73,True
PO012011,2025-11-11,S005,P0008,W02,96,93,685.73,4026.37,2025-12-01,2025-12-01,0,0.0,0,0.96875,0.0,65830.08,69856.45,True
PO012012,2024-04-25,S013,P0047,W04,97,93,272.92,1099.28,2024-05-11,2024-05-08,0,-3.0,0,0.9587628865979382,0.0,26473.24,27572.52,True
PO012013,2024-03-11,S007,P0090,W03,203,202,300.32,1928.59,2024-04-01,2024-03-29,0,-3.0,0,0.9950738916256158,0.0,60964.96,62893.549999999996,True
PO012014,2024-11-24,S007,P0066,W04,215,208,50.31,800.19,2024-12-15,2024-12-17,5,2.0,1,0.9674418604651163,0.02403846153846154,10816.65,11616.84,True
PO012015,2024-08-20,S009,P0059,W02,36,36,306.74,537.52,2024-09-17,2024-09-24,3,7.0,1,1.0,0.08333333333333333,11042.64,11580.16,True
PO012016,2024-05-28,S018,P0017,W02,188,185,318.73,2220.98,2024-06-13,2024-06-16,2,3.0,1,0.9840425531914894,0.010810810810810811,59921.240000000005,62142.22000000001,True
PO012017,2024-03-28,S010,P0069,W01,142,136,847.96,7744.8,2024-04-23,2024-04-20,3,-3.0,0,0.9577464788732394,0.022058823529411766,120410.32,128155.12000000001,True
PO012018,2025-10-03,S020,P0012,W01,174,170,620.16,7101.62,2025-10-22,2025-10-21,1,-1.0,0,0.9770114942528736,0.0058823529411764705,107907.84,115009.45999999999,True
PO012019,2025-03-25,S004,P0039,W01,209,204,421.45,3958.78,2025-04-13,2025-04-17,2,4.0,1,0.9760765550239234,0.00980392156862745,88083.05,92041.83,True
PO012020,2025-05-20,S003,P0029,W04,76,76,745.34,2378.56,2025-06-05,2025-06-03,2,-2.0,0,1.0,0.02631578947368421,56645.840000000004,59024.4,True
PO012021,2024-03-27,S005,P0079,W03,178,175,711.48,8761.76,2024-04-16,2024-04-15,1,-1.0,0,0.9831460674157303,0.005714285714285714,126643.44,135405.2,True
PO012022,2024-09-06,S023,P0057,W02,158,156,789.66,4308.46,2024-09-25,2024-09-22,4,-3.0,0,0.9873417721518988,0.02564102564102564,124766.28,129074.74,True
PO012023,2025-03-29,S007,P0052,W01,146,143,870.88,8665.4,2025-04-19,2025-04-20,1,1.0,1,0.9794520547945206,0.006993006993006993,127148.48,135813.88,True
PO012024,2025-01-20,S001,P0102,W01,167,165,555.41,5983.05,2025-02-17,2025-02-26,4,9.0,1,0.9880239520958084,0.024242424242424242,92753.47,98736.52,True
PO012025,2025-05-22,S008,P0047,W02,170,164,272.92,1181.96,2025-05-31,2025-05-30,1,-1.0,0,0.9647058823529412,0.006097560975609756,46396.4,47578.36,True
PO012026,2025-05-04,S018,P0092,W04,93,89,923.46,2015.96,2025-05-20,2025-05-17,1,-3.0,0,0.956989247311828,0.011235955056179775,85881.78,87897.74,True
PO012027,2024-10-29,S010,P0107,W03,204,201,131.46,576.62,2024-11-24,2024-11-23,3,-1.0,0,0.9852941176470589,0.014925373134328358,26817.84,27394.46,True
PO012028,2025-07-26,S010,P0020,W01,25,24,561.56,966.13,2025-08-21,2025-08-18,0,-3.0,0,0.96,0.0,14038.999999999998,15005.129999999997,True
PO012029,2024-07-08,S003,P0090,W01,45,43,300.32,749.72,2024-07-24,2024-07-21,0,-3.0,0,0.9555555555555556,0.0,13514.4,14264.119999999999,True
PO012030,2024-02-28,S017,P0009,W02,163,158,415.03,2119.15,2024-04-01,2024-04-12,7,11.0,1,0.9693251533742331,0.04430379746835443,67649.89,69769.04,True
PO012031,2025-10-29,S006,P0077,W03,104,103,359.99,1710.56,2025-11-04,2025-11-01,1,-3.0,0,0.9903846153846154,0.009708737864077669,37438.96,39149.52,True
PO012032,2024-01-17,S003,P0028,W01,68,66,462.33,1102.53,2024-02-02,2024-02-01,0,-1.0,0,0.9705882352941176,0.0,31438.44,32540.969999999998,True
PO012033,2024-07-26,S018,P0031,W01,114,110,466.43,3788.65,2024-08-11,2024-08-15,3,4.0,1,0.9649122807017544,0.02727272727272727,53173.020000000004,56961.670000000006,True
PO012034,2024-03-24,S024,P0103,W01,33,31,196.19,213.06,2024-04-02,2024-04-06,0,4.0,1,0.9393939393939394,0.0,6474.2699999999995,6687.33,True
PO012035,2024-06-18,S016,P0023,W04,5,4,555.36,74.98,2024-07-03,2024-07-06,0,3.0,1,0.8,0.0,2776.8,2851.78,True
PO012036,2024-10-15,S024,P0062,W01,14,14,493.18,295.91,2024-10-24,2024-10-21,0,-3.0,0,1.0,0.0,6904.52,7200.43,True
PO012037,2024-04-04,S011,P0094,W01,196,190,143.55,423.65,2024-05-07,2024-05-12,5,5.0,1,0.9693877551020408,0.02631578947368421,28135.800000000003,28559.450000000004,True
PO012038,2024-12-07,S013,P0097,W01,75,74,132.18,655.22,2024-12-23,2024-12-25,1,2.0,1,0.9866666666666667,0.013513513513513514,9913.5,10568.72,True
PO012039,2025-11-08,S009,P0025,W03,199,195,564.64,6032.23,2025-12-06,2025-12-22,10,16.0,1,0.9798994974874372,0.05128205128205128,112363.36,118395.59,True
PO012040,2024-04-09,S013,P0045,W02,114,112,110.28,706.38,2024-04-25,2024-04-28,1,3.0,1,0.9824561403508771,0.008928571428571428,12571.92,13278.3,True
PO012041,2025-11-08,S023,P0068,W01,70,67,942.82,2257.78,2025-11-27,2025-11-29,0,2.0,1,0.9571428571428572,0.0,65997.40000000001,68255.18000000001,True
PO012042,2024-10-27,S016,P0071,W01,13,13,847.13,516.62,2024-11-11,2024-11-10,0,-1.0,0,1.0,0.0,11012.69,11529.310000000001,True
PO012043,2025-03-09,S001,P0020,W01,28,27,561.56,464.38,2025-04-06,2025-04-16,0,10.0,1,0.9642857142857143,0.0,15723.679999999998,16188.059999999998,True
PO012044,2024-11-18,S015,P0072,W03,126,122,849.63,7450.25,2024-12-05,2024-12-02,6,-3.0,0,0.9682539682539683,0.04918032786885246,107053.38,114503.63,True
PO012045,2024-08-19,S010,P0001,W02,137,132,437.34,3199.09,2024-09-14,2024-09-11,1,-3.0,0,0.9635036496350365,0.007575757575757576,59915.579999999994,63114.67,True
PO012046,2024-03-20,S014,P0076,W01,197,194,631.28,8345.47,2024-04-23,2024-04-20,0,-3.0,0,0.9847715736040609,0.0,124362.15999999999,132707.62999999998,True
PO012047,2025-03-09,S014,P0089,W01,46,46,193.04,142.1,2025-04-12,2025-04-11,0,-1.0,0,1.0,0.0,8879.84,9021.94,True
PO012048,2025-11-01,S015,P0057,W03,133,130,789.66,4510.78,2025-11-18,2025-11-20,4,2.0,1,0.9774436090225563,0.03076923076923077,105024.78,109535.56,True
PO012049,2025-01-15,S022,P0030,W03,23,22,85.93,98.27,2025-01-25,2025-01-22,1,-3.0,0,0.9565217391304348,0.045454545454545456,1976.39,2074.6600000000003,True
PO012050,2025-03-13,S022,P0029,W01,117,115,745.34,3421.63,2025-03-23,2025-03-20,2,-3.0,0,0.9829059829059829,0.017391304347826087,87204.78,90626.41,True
PO012051,2025-04-15,S025,P0083,W03,42,41,123.64,185.12,2025-05-11,2025-05-08,0,-3.0,0,0.9761904761904762,0.0,5192.88,5378.0,True
PO012052,2024-10-11,S016,P0052,W03,54,52,870.88,2611.95,2024-10-26,2024-10-28,1,2.0,1,0.9629629629629629,0.019230769230769232,47027.52,49639.469999999994,True
PO012053,2024-03-29,S008,P0112,W02,94,91,468.25,3277.51,2024-04-07,2024-04-04,4,-3.0,0,0.9680851063829787,0.04395604395604396,44015.5,47293.01,True
PO012054,2025-01-05,S005,P0117,W01,99,99,31.42,80.98,2025-01-25,2025-01-25,1,0.0,0,1.0,0.010101010101010102,3110.5800000000004,3191.5600000000004,True
PO012055,2025-09-27,S022,P0053,W01,30,30,224.86,293.79,2025-10-07,2025-10-04,1,-3.0,0,1.0,0.03333333333333333,6745.8,7039.59,True
PO012056,2024-08-17,S023,P0033,W02,134,132,891.43,3193.01,2024-09-05,2024-09-04,3,-1.0,0,0.9850746268656716,0.022727272727272728,119451.62,122644.62999999999,True
PO012057,2025-09-29,S001,P0098,W02,91,84,646.35,899.54,2025-10-27,2025-10-29,0,2.0,1,0.9230769230769231,0.0,58817.85,59717.39,True
PO012058,2025-09-16,S006,P0087,W01,190,186,572.62,2739.7,2025-09-22,2025-09-22,2,0.0,0,0.9789473684210527,0.010752688172043012,108797.8,111537.5,True
PO012060,2025-02-24,S005,P0114,W01,194,188,908.2,5448.23,2025-03-16,2025-03-13,1,-3.0,0,0.9690721649484536,0.005319148936170213,176190.80000000002,181639.03000000003,True
PO012061,2025-06-30,S002,P0025,W01,8,8,564.64,182.5,2025-07-11,2025-07-11,0,0.0,0,1.0,0.0,4517.12,4699.62,True
PO012062,2024-12-27,S025,P0068,W03,102,101,942.82,6586.66,2025-01-22,2025-01-19,1,-3.0,0,0.9901960784313726,0.009900990099009901,96167.64,102754.3,True
PO012063,2025-05-26,S003,P0023,W02,185,183,555.36,7138.97,2025-06-11,2025-06-08,6,-3.0,0,0.9891891891891892,0.03278688524590164,102741.6,109880.57,True
PO012064,2025-10-27,S006,P0059,W01,44,41,306.74,364.87,2025-11-02,2025-11-04,1,2.0,1,0.9318181818181818,0.024390243902439025,13496.560000000001,13861.430000000002,True
PO012065,2025-04-03,S025,P0075,W02,52,49,735.24,762.74,2025-04-29,2025-05-05,1,6.0,1,0.9423076923076923,0.02040816326530612,38232.48,38995.22,True
PO012066,2025-09-04,S003,P0015,W02,157,155,47.2,528.08,2025-09-20,2025-09-17,2,-3.0,0,0.9872611464968153,0.012903225806451613,7410.400000000001,7938.4800000000005,True
PO012067,2025-08-08,S020,P0032,W02,8,8,470.25,156.14,2025-08-27,2025-08-24,0,-3.0,0,1.0,0.0,3762.0,3918.14,True
PO012068,2025-08-17,S015,P0091,W01,209,203,740.32,7326.41,2025-09-03,2025-09-02,5,-1.0,0,0.9712918660287081,0.024630541871921183,154726.88,162053.29,True
PO012069,2025-09-15,S014,P0115,W03,207,200,277.83,2072.67,2025-10-19,2025-10-23,2,4.0,1,0.966183574879227,0.01,57510.81,59583.479999999996,True
PO012070,2024-06-13,S021,P0110,W02,210,205,382.52,5819.91,2024-07-12,2024-07-14,4,2.0,1,0.9761904761904762,0.01951219512195122,80329.2,86149.11,True
PO012071,2024-01-14,S001,P0091,W04,172,168,740.32,9175.26,2024-02-11,2024-02-09,1,-2.0,0,0.9767441860465116,0.005952380952380952,127335.04000000001,136510.30000000002,True
PO012072,2024-04-21,S002,P0118,W02,219,213,531.0,8314.97,2024-05-02,2024-05-06,4,4.0,1,0.9726027397260274,0.018779342723004695,116289.0,124603.97,True
PO012073,2024-07-01,S005,P0020,W03,214,209,561.56,6817.87,2024-07-21,2024-07-18,4,-3.0,0,0.9766355140186916,0.019138755980861243,120173.83999999998,126991.70999999998,True
PO012074,2025-05-19,S013,P0025,W02,59,59,564.64,1931.62,2025-06-04,2025-06-07,1,3.0,1,1.0,0.01694915254237288,33313.76,35245.380000000005,True
PO012075,2025-01-07,S025,P0049,W03,38,38,692.83,711.54,2025-02-02,2025-01-30,0,-3.0,0,1.0,0.0,26327.54,27039.08,True
PO012076,2024-12-08,S002,P0111,W02,184,179,291.49,1866.43,2024-12-19,2024-12-22,7,3.0,1,0.9728260869565217,0.03910614525139665,53634.16,55500.590000000004,True
PO012077,2024-01-07,S011,P0096,W02,102,99,224.34,700.0,2024-02-09,2024-02-12,1,3.0,1,0.9705882352941176,0.010101010101010102,22882.68,23582.68,True
PO012078,2025-05-14,S011,P0045,W04,16,15,110.28,79.19,2025-06-16,2025-06-15,1,-1.0,0,0.9375,0.06666666666666667,1764.48,1843.67,True
PO012079,2024-09-23,S005,P0002,W01,100,98,198.63,345.8,2024-10-13,2024-10-11,0,-2.0,0,0.98,0.0,19863.0,20208.8,True
PO012080,2025-07-10,S009,P0075,W02,8,8,735.24,395.33,2025-08-07,2025-08-12,0,5.0,1,1.0,0.0,5881.92,6277.25,True
PO012081,2024-03-23,S006,P0038,W04,129,125,498.47,4797.02,2024-03-29,2024-04-04,0,6.0,1,0.9689922480620154,0.0,64302.630000000005,69099.65000000001,True
PO012082,2024-08-03,S004,P0027,W02,149,143,910.96,6488.22,2024-08-22,2024-08-31,0,9.0,1,0.959731543624161,0.0,135733.04,142221.26,True
PO012083,2024-02-09,S014,P0026,W03,15,15,29.48,17.47,2024-03-14,2024-03-13,0,-1.0,0,1.0,0.0,442.2,459.66999999999996,True
PO012084,2024-07-27,S024,P0030,W02,30,30,85.93,153.78,2024-08-05,2024-08-11,1,6.0,1,1.0,0.03333333333333333,2577.9,2731.6800000000003,True
PO012085,2025-11-05,S011,P0039,W03,199,194,421.45,3667.91,2025-12-08,2025-12-05,3,-3.0,0,0.9748743718592965,0.015463917525773196,83868.55,87536.46,True
PO012086,2024-12-24,S016,P0075,W01,88,87,735.24,2820.99,2025-01-08,2025-01-07,1,-1.0,0,0.9886363636363636,0.011494252873563218,64701.12,67522.11,True
PO012087,2024-11-17,S017,P0020,W02,15,15,561.56,514.67,2024-12-20,2025-01-03,0,14.0,1,1.0,0.0,8423.4,8938.07,True
PO012088,2024-07-18,S022,P0059,W01,7,6,306.74,34.52,2024-07-28,2024-08-04,0,7.0,1,0.8571428571428571,0.0,2147.1800000000003,2181.7000000000003,True
PO012089,2024-07-12,S021,P0111,W02,90,86,291.49,1535.06,2024-08-10,2024-08-08,1,-2.0,0,0.9555555555555556,0.011627906976744186,26234.100000000002,27769.160000000003,True
PO012090,2025-05-02,S023,P0116,W02,23,23,879.17,493.82,2025-05-21,2025-05-21,0,0.0,0,1.0,0.0,20220.91,20714.73,True
PO012091,2025-12-21,S021,P0100,W02,33,32,484.96,641.41,2026-01-19,2026-01-16,1,-3.0,0,0.9696969696969697,0.03125,16003.679999999998,16645.09,True
PO012092,2025-06-29,S024,P0032,W01,49,48,470.25,864.49,2025-07-08,2025-07-12,0,4.0,1,0.9795918367346939,0.0,23042.25,23906.74,True
PO012093,2025-06-22,S025,P0018,W02,155,153,144.14,1658.58,2025-07-18,2025-07-15,1,-3.0,0,0.9870967741935484,0.006535947712418301,22341.699999999997,24000.28,True
PO012094,2024-12-11,S019,P0106,W02,124,121,704.12,5558.24,2024-12-18,2024-12-15,4,-3.0,0,0.9758064516129032,0.03305785123966942,87310.88,92869.12000000001,True
PO012095,2024-03-13,S013,P0049,W01,171,171,692.83,3019.15,2024-03-29,2024-03-28,1,-1.0,0,1.0,0.005847953216374269,118473.93000000001,121493.08,True
PO012096,2025-06-13,S008,P0056,W02,76,75,357.41,647.52,2025-06-22,2025-06-19,1,-3.0,0,0.9868421052631579,0.013333333333333334,27163.160000000003,27810.680000000004,True
PO012097,2025-08-14,S015,P0052,W04,22,22,870.88,569.4,2025-08-31,2025-08-28,1,-3.0,0,1.0,0.045454545454545456,19159.36,19728.760000000002,True
PO012098,2025-01-08,S021,P0017,W02,126,122,318.73,2245.16,2025-02-06,2025-02-03,0,-3.0,0,0.9682539682539683,0.0,40159.98,42405.14,True
PO012099,2024-03-07,S019,P0087,W03,212,206,572.62,7948.88,2024-03-14,2024-03-12,4,-2.0,0,0.9716981132075472,0.019417475728155338,121395.44,129344.32,True
PO012100,2025-06-05,S014,P0029,W03,144,141,745.34,4697.84,2025-07-09,2025-07-14,3,5.0,1,0.9791666666666666,0.02127659574468085,107328.96,112026.8,True
PO012101,2025-11-04,S002,P0028,W03,57,56,462.33,1614.45,2025-11-15,2025-11-22,0,7.0,1,0.9824561403508771,0.0,26352.809999999998,27967.26,True
PO012102,2024-06-13,S007,P0091,W01,5,5,740.32,105.58,2024-07-04,2024-07-04,0,0.0,0,1.0,0.0,3701.6000000000004,3807.1800000000003,True
PO012103,2024-04-26,S015,P0086,W01,22,22,176.87,252.09,2024-05-13,2024-05-12,1,-1.0,0,1.0,0.045454545454545456,3891.1400000000003,4143.2300000000005,True
PO012104,2025-06-24,S010,P0100,W03,187,182,484.96,5323.9,2025-07-20,2025-07-22,1,2.0,1,0.9732620320855615,0.005494505494505495,90687.51999999999,96011.41999999998,True
PO012105,2024-08-30,S012,P0085,W02,67,63,152.39,622.5,2024-09-27,2024-10-02,2,5.0,1,0.9402985074626866,0.031746031746031744,10210.13,10832.63,True
PO012106,2025-06-06,S008,P0005,W03,17,17,174.52,67.92,2025-06-15,2025-06-14,1,-1.0,0,1.0,0.058823529411764705,2966.84,3034.76,True
PO012107,2025-05-29,S002,P0051,W02,77,77,109.49,175.2,2025-06-09,2025-06-08,0,-1.0,0,1.0,0.0,8430.73,8605.93,True
PO012108,2024-07-13,S012,P0050,W02,192,186,732.07,6264.27,2024-08-10,2024-08-09,2,-1.0,0,0.96875,0.010752688172043012,140557.44,146821.71,True
PO012109,2024-01-31,S012,P0039,W03,95,94,421.45,2427.1,2024-02-28,2024-03-02,2,3.0,1,0.9894736842105263,0.02127659574468085,40037.75,42464.85,True
PO012110,2025-02-10,S020,P0060,W01,214,211,905.63,6301.67,2025-03-01,2025-02-26,3,-3.0,0,0.985981308411215,0.014218009478672985,193804.82,200106.49000000002,True
PO012111,2024-10-25,S003,P0060,W03,112,107,905.63,2459.22,2024-11-10,2024-11-10,1,0.0,0,0.9553571428571429,0.009345794392523364,101430.56,103889.78,True
PO012112,2025-09-17,S013,P0074,W04,199,193,305.61,1481.06,2025-10-03,2025-10-03,2,0.0,0,0.9698492462311558,0.010362694300518135,60816.39,62297.45,True
PO012113,2024-09-18,S022,P0116,W04,48,46,879.17,1400.15,2024-09-28,2024-09-25,2,-3.0,0,0.9583333333333334,0.043478260869565216,42200.159999999996,43600.31,True
PO012114,2024-07-01,S007,P0079,W03,121,119,711.48,5834.23,2024-07-22,2024-07-25,3,3.0,1,0.9834710743801653,0.025210084033613446,86089.08,91923.31,True
PO012115,2025-09-20,S008,P0112,W02,107,104,468.25,1916.28,2025-09-29,2025-10-02,1,3.0,1,0.9719626168224299,0.009615384615384616,50102.75,52019.03,True
PO012116,2025-06-22,S003,P0100,W01,170,165,484.96,1997.03,2025-07-08,2025-07-05,2,-3.0,0,0.9705882352941176,0.012121212121212121,82443.2,84440.23,True
PO012117,2025-03-28,S015,P0089,W02,34,34,193.04,240.66,2025-04-14,2025-04-11,0,-3.0,0,1.0,0.0,6563.36,6804.0199999999995,True
PO012118,2025-11-28,S022,P0033,W03,42,42,891.43,1339.3,2025-12-08,2025-12-06,1,-2.0,0,1.0,0.023809523809523808,37440.06,38779.36,True
PO012119,2025-07-26,S013,P0070,W02,52,51,713.19,637.25,2025-08-11,2025-08-08,0,-3.0,0,0.9807692307692307,0.0,37085.880000000005,37723.130000000005,True
PO012120,2025-09-25,S011,P0014,W02,206,201,399.69,2594.22,2025-10-28,2025-10-25,1,-3.0,0,0.9757281553398058,0.004975124378109453,82336.14,84930.36,True
PO012121,2025-08-07,S019,P0111,W02,197,189,291.49,1007.28,2025-08-14,2025-08-11,1,-3.0,0,0.9593908629441624,0.005291005291005291,57423.53,58430.81,True
PO012122,2024-10-20,S012,P0023,W01,10,10,555.36,158.28,2024-11-17,2024-11-20,1,3.0,1,1.0,0.1,5553.6,5711.88,True
PO012123,2024-02-15,S010,P0029,W02,95,93,745.34,1779.75,2024-03-12,2024-03-16,1,4.0,1,0.9789473684210527,0.010752688172043012,70807.3,72587.05,True
PO012124,2025-03-19,S020,P0113,W04,123,122,632.42,4849.85,2025-04-07,2025-04-08,3,1.0,1,0.991869918699187,0.02459016393442623,77787.65999999999,82637.51,True
PO012125,2025-07-13,S008,P0015,W03,196,190,47.2,380.84,2025-07-22,2025-07-19,0,-3.0,0,0.9693877551020408,0.0,9251.2,9632.04,True
PO012126,2025-12-25,S022,P0066,W01,104,102,50.31,149.39,2026-01-04,2026-01-08,1,4.0,1,0.9807692307692307,0.00980392156862745,5232.24,5381.63,True
PO012127,2025-05-13,S007,P0069,W03,170,167,847.96,6407.97,2025-06-03,2025-06-04,3,1.0,1,0.9823529411764705,0.017964071856287425,144153.2,150561.17,True
PO012128,2025-02-19,S013,P0027,W01,176,174,910.96,11537.49,2025-03-07,2025-03-04,5,-3.0,0,0.9886363636363636,0.028735632183908046,160328.96000000002,171866.45,True
PO012129,2025-02-24,S007,P0047,W02,115,112,272.92,508.82,2025-03-17,2025-03-21,2,4.0,1,0.9739130434782609,0.017857142857142856,31385.800000000003,31894.620000000003,True
PO012130,2024-03-25,S016,P0095,W04,165,159,21.13,136.59,2024-04-09,2024-04-08,1,-1.0,0,0.9636363636363636,0.006289308176100629,3486.45,3623.04,True
PO012131,2024-01-06,S011,P0086,W03,20,18,176.87,137.42,2024-02-08,2024-02-07,0,-1.0,0,0.9,0.0,3537.4,3674.82,True
PO012132,2024-02-03,S006,P0071,W02,75,68,847.13,2181.9,2024-02-09,2024-02-06,1,-3.0,0,0.9066666666666666,0.014705882352941176,63534.75,65716.65,True
PO012133,2025-10-23,S019,P0066,W01,188,188,50.31,435.17,2025-10-30,2025-11-07,1,8.0,1,1.0,0.005319148936170213,9458.28,9893.45,True
PO012134,2025-07-31,S024,P0045,W01,40,39,110.28,276.21,2025-08-09,2025-08-09,1,0.0,0,0.975,0.02564102564102564,4411.2,4687.41,True
PO012135,2024-07-09,S001,P0075,W01,114,112,735.24,5528.65,2024-08-06,2024-08-08,2,2.0,1,0.9824561403508771,0.017857142857142856,83817.36,89346.01,True
PO012136,2024-11-05,S015,P0003,W02,175,173,296.21,1933.08,2024-11-22,2024-11-19,2,-3.0,0,0.9885714285714285,0.011560693641618497,51836.75,53769.83,True
